# c0 + a0 * (NBI / PF) + a1 * (Al + O) + a2 * (face-area-avg / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.329355732765942; Max AE: 1.98639297245618
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  4.208987426333954e-01, -2.279307913620965e+00,  7.650881346014081e+00, -5.387185361708612e-01, -1.492545996074683e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         4|2|div; (NBI / PF); $\left(\frac{ NBI }{ PF } \right)$; (NBI ./ PF); (newdata$NBI / newdata$PF); NBI,PF
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^2;                                              32|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s84         , -2.091958911511147e+01, -2.126055504828857e+01,  1.969976256295881e+00,  1.349480968858132e-01,  2.023560620982410e-01,  1.560159713860114e+01
s85         , -1.931803893900067e+01, -1.919937751245412e+01,  1.292995508070951e+00,  1.731601731601732e-01,  2.544909572865008e-01,  1.182534491088885e+01
s86         , -2.124992178205270e+01, -2.102891382173451e+01,  1.099530409002671e+00,  5.963302752293578e-01,  2.111488713311125e-01,  1.266431172306523e+01
s87         , -2.000999990609716e+01, -1.991012430055889e+01,  1.055544567423649e+00,  1.026785714285714e-01,  2.340220014556813e-01,  1.296666020769036e+01
s88         , -1.933594922663024e+01, -1.953835136600905e+01,  9.636692204202281e-01,  0.000000000000000e+00,  2.435602328003997e-01,  1.277466533661714e+01
s89         , -2.128477820873118e+01, -2.150726500248924e+01,  1.488828002038784e+00,  5.180722891566265e-01,  1.941478413990889e-01,  1.394607053773596e+01
s90         , -2.009844325702736e+01, -2.043474958305547e+01,  1.378236170764294e+00,  1.841004184100418e-01,  2.206565320207743e-01,  1.365830652508399e+01
s91         , -2.185233402642529e+01, -2.228077983374911e+01,  8.668847525421693e-01,  4.791666666666667e-01,  1.383281855810773e-01,  1.426784901333161e+01
s92         , -1.852873985612102e+01, -1.866721986285992e+01,  1.172169774671305e+00,  2.280701754385965e-01,  3.106482613915202e-01,  1.130834584278522e+01
s93         , -2.244477787769646e+01, -2.233146439256466e+01,  1.254368286186607e+00,  5.462555066079295e-01,  1.725604692550196e-01,  1.486698731291654e+01
