# c0 + a0 * (PF / NBI) + a1 * (Al + O) + a2 * (AAV / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.328320095752139; Max AE: 1.65905783213083
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.136791607691088e+00, -2.134287142510275e+00,  7.711971032979245e-01, -5.630559117492897e-01, -1.268897312144537e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         2|4|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^3;                                              1|0|div; (AAV / E_T); $\left(\frac{ AAV }{ E_{T} } \right)$; (AAV ./ E_T); (newdata$AAV / newdata$E_T); AAV,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s72         , -2.185924535832699e+01, -2.166927465977105e+01,  7.988555005713230e-01,  4.893617021276596e-01,  1.034775257187849e+00,  1.389870248804440e+01
s73         , -1.814705961150877e+01, -1.827573917532324e+01,  6.222313699637819e-01,  0.000000000000000e+00,  1.783096977674916e+00,  1.110820035458225e+01
s74         , -2.269683109870329e+01, -2.353754826576602e+01,  1.292648197431861e+00,  4.382022471910113e-01,  8.072563677339127e-01,  1.610214489007334e+01
s75         , -2.162544692540680e+01, -2.174961970192711e+01,  1.061121807980006e+00,  5.637254901960784e-01,  1.308464709272564e+00,  1.360487330389796e+01
s76         , -1.799713371423827e+01, -1.831141677344862e+01,  5.785312986038351e-01,  0.000000000000000e+00,  2.235378662189497e+00,  1.187926729201374e+01
s77         , -1.808839931225978e+01, -1.783120479273879e+01,  8.653833293989871e-01,  0.000000000000000e+00,  2.460307685758818e+00,  1.075533210664907e+01
s78         , -1.710463489071706e+01, -1.709366581701299e+01,  5.545745806935953e-01,  0.000000000000000e+00,  2.645450331813020e+00,  1.032654213885252e+01
s79         , -2.130172009097587e+01, -2.135084128528255e+01,  5.227374846440092e-01,  4.448398576512456e-01,  1.075199049408754e+00,  1.411475985979630e+01
s80         , -2.075517304342145e+01, -2.066268217196977e+01,  1.008255869511903e+00,  2.000000000000000e-02,  1.452606657602781e+00,  1.403962267054964e+01
s81         , -1.679587307458704e+01, -1.698995538129811e+01,  6.001881855397231e-01,  0.000000000000000e+00,  2.521072250576480e+00,  9.879901566191508e+00
s82         , -1.961963418382102e+01, -1.950327624870497e+01,  1.115636707744321e+00,  1.015228426395939e-02,  2.041634778484727e+00,  1.260779164185863e+01
s83         , -1.732943596118787e+01, -1.748358583087756e+01,  7.694340516372967e-01,  0.000000000000000e+00,  2.606902655566480e+00,  1.053245723854915e+01
s84         , -2.091958911511147e+01, -2.114184142227432e+01,  5.076203313639354e-01,  1.349480968858132e-01,  1.551846754028081e+00,  1.560159713860114e+01
s85         , -1.931803893900067e+01, -1.916080056859193e+01,  7.733978917621470e-01,  1.731601731601732e-01,  1.861091893625949e+00,  1.182534491088885e+01
s86         , -2.124992178205270e+01, -2.099636989938280e+01,  9.094791665717095e-01,  5.963302752293578e-01,  1.465185909255171e+00,  1.266431172306523e+01
s87         , -2.000999990609716e+01, -1.991068479823475e+01,  9.473782830797750e-01,  1.026785714285714e-01,  1.783409506128339e+00,  1.296666020769036e+01
