# c0 + a0 * (P * S) + a1 * (poly_dist_max * B) + a2 * (O - NBI) + a3 * (face-area-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.271110667056688; Max AE: 1.57204131033991
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  6.147698701139020e+00,  4.954810957357073e+00, -2.759685821246029e+00,  6.621956335173325e-01, -1.273587812860291e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         17|11|mult; (P * S); $\left(P S\right)$; (P .* S); (newdata$P * newdata$S); P,S
# 1;  1; Unitless;                                         28|9|mult; (poly_dist_max * B); $\left(poly_{dist, max} B\right)$; (poly_dist_max .* B); (newdata$poly_dist_max * newdata$B); poly_dist_max,B
# 2;  1; Unitless;                                         12|5|sub; (O - NBI); $\left(O - NBI\right)$; (O - NBI); (newdata$O - newdata$NBI); O,NBI
# 3;  1; Unitless;                                         33|0|sub; (face-area-avg - E_T); $\left(face-area-avg - E_{T}\right)$; (face_sub_area_sub_avg - E_T); (newdata$face_sub_area_sub_avg - newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s91         , -2.185233402642529e+01, -2.223068050462047e+01,  0.000000000000000e+00,  4.084098382849961e-02, -2.019341651361008e-01, -1.548550921135467e+01
s92         , -1.852873985612102e+01, -1.833531455860408e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.228822443998729e-01, -1.021821682512059e+01
s93         , -2.244477787769646e+01, -2.240119991463124e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.344315663878274e-01, -1.515611122412213e+01
s94         , -2.069748145715988e+01, -2.077928096436272e+01,  0.000000000000000e+00,  3.786791484937847e-02, -3.254844309670541e-01, -1.378635784091881e+01
s95         , -1.839144268754908e+01, -1.820401572632469e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.322523326674624e-01, -1.005898845331233e+01
s96         , -2.061908691885885e+01, -2.055072072519358e+01,  0.000000000000000e+00,  2.399276843764577e-02, -4.422342107734066e-01, -1.382393547517183e+01
s97         , -2.336181657728519e+01, -2.329475172284504e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.644048275373078e-01, -1.788064495264468e+01
s98         , -1.913590175727989e+01, -1.888593880338151e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.790721501515332e-01, -1.086715216552794e+01
s99         , -1.764848235022367e+01, -1.779931232108704e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.365771217316718e-01, -9.465858075675998e+00
s100        , -2.003395952271198e+01, -1.970867980802064e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.638578981839677e-01, -1.204619112272599e+01
