# c0 + a0 * (face-area-avg * VPA) + a1 * (Ge * S) + a2 * (poly_dist_avg_fixed - SBI) + a3 * (pockets-per-volume + face-area-count)
# Property Label: $E$; Unit of the Property: Unitless
# RMSE: 0.639005800791949; Max AE: 2.55779532645253
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.571049456569368e-01,  8.535527921583570e+00,  2.709661409546781e+00, -7.414918144598692e-02,  2.373279397149537e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         32|3|mult; (face-area-avg * VPA); $\left(face-area-avg VPA\right)$; (face_sub_area_sub_avg .* VPA); (newdata$face_sub_area_sub_avg * newdata$VPA); face-area-avg,VPA
# 1;  1; Unitless;                                         18|10|mult; (Ge * S); $\left(Ge S\right)$; (Ge .* S); (newdata$Ge * newdata$S); Ge,S
# 2;  1; Unitless;                                         30|5|sub; (poly_dist_avg_fixed - SBI); $\left(poly_{dist, avg, fixed} - SBI\right)$; (poly_dist_avg_fixed - SBI); (newdata$poly_dist_avg_fixed - newdata$SBI); poly_dist_avg_fixed,SBI
# 3;  1; Unitless;                                         36|34|add; (pockets-per-volume + face-area-count); $\left(pockets-per-volume + face-area-count\right)$; (pockets_sub_per_sub_volume + face_sub_area_sub_count); (newdata$pockets_sub_per_sub_volume + newdata$face_sub_area_sub_count); pockets-per-volume,face-area-count
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s52         ,  1.470345916377529e-01,  4.650178502417588e-01, -9.808657922533252e-01,  0.000000000000000e+00,  1.294351048128195e-01,  3.254365962497115e+01
s53         , -1.879048126514940e+00, -8.643559266863310e-02,  5.192585175974563e-01,  0.000000000000000e+00, -3.543787261125286e-02,  3.077730904474448e+01
s54         ,  2.462378298792408e+00,  1.351505944960287e+00,  2.153074834257369e+00,  0.000000000000000e+00,  3.240651398480088e-02,  1.040234582066618e+01
s55         ,  2.147693442064033e-01, -3.741709075971920e-01,  1.961164240879322e-01,  0.000000000000000e+00,  1.037224488311621e-02,  3.701652078637559e+01
s56         ,  1.250856345991485e+00,  1.410823758203201e+00,  1.622939598251678e+00,  0.000000000000000e+00, -5.572711894520566e-02,  7.504899811912695e+00
s57         ,  3.470878239384724e-01,  6.514902023848068e-01,  2.591737965279495e+00,  0.000000000000000e+00, -1.096863046908764e-02,  1.732848620602472e+01
s58         ,  2.650904256602346e+00,  5.310223186437635e-01,  2.134529507721472e+00,  0.000000000000000e+00, -8.132544466581365e-02,  1.735079864777800e+01
s59         ,  2.436955679659398e-02, -6.297100585099713e-02,  6.116738604407023e-02,  0.000000000000000e+00, -2.302372611462891e-03,  3.264233005306387e+01
s60         , -1.350996154759193e+00, -1.066694720109504e+00,  1.402761711686933e+00,  0.000000000000000e+00, -6.271095263825216e-03,  4.319131657947904e+01
s61         , -1.175408395594881e+00, -6.459288029709365e-01,  3.736944271066994e-01,  0.000000000000000e+00,  1.411277091648948e-02,  4.044198101331916e+01
s62         ,  5.137509822735412e-02, -6.672172322526038e-03,  2.818617633719617e-01,  0.000000000000000e+00,  2.031579391632099e-02,  3.224200953554143e+01
s63         ,  1.630781368412474e+00,  1.184071843596889e+00,  1.134727230792295e+00,  0.000000000000000e+00,  1.617517296053618e-01,  1.954477021864827e+01
s64         , -7.346563779561162e-02,  9.544973218283850e-01,  1.695283674468215e+00,  0.000000000000000e+00, -9.804473453489643e-02,  1.195935780947528e+01
s65         ,  6.477994742971301e-01,  4.689016435051929e-01,  1.265624155251124e+00,  0.000000000000000e+00, -3.719311306161904e-02,  2.164233191861327e+01
s66         ,  1.102507059534665e+00,  7.665279056203669e-01, -3.340214808985711e-02,  0.000000000000000e+00,  1.078330413574009e-01,  2.568052846836815e+01
s67         , -2.689254974131806e-01, -2.377906283405711e-01,  9.156881350858418e-01,  0.000000000000000e+00, -1.988369118045880e-02,  3.254699206458096e+01
s68         ,  1.634793292022643e+00,  1.386444344294467e+00,  3.019396577898042e-01,  0.000000000000000e+00,  9.131628620930743e-02,  1.600604393718564e+01
s69         ,  3.008420412735001e-01,  5.270833267708357e-01,  1.539756669013667e+00,  0.000000000000000e+00, -8.820696908593106e-03,  2.131367534651878e+01
s70         ,  4.428344099007711e-01,  3.797181511408696e-01,  8.643348709359261e-01,  0.000000000000000e+00,  1.424079259842320e-02,  2.557489714984337e+01
s71         , -2.587880550234566e-02, -3.588526285399540e-01,  2.290433550365676e-01,  0.000000000000000e+00,  6.754938472415900e-02,  3.882961465955464e+01
s72         ,  3.320850724266521e-01,  6.805656869134609e-01,  1.799844999388343e+00,  0.000000000000000e+00,  2.275633506458724e-02,  1.984662667430073e+01
s73         , -1.001377721869569e+00, -4.012782049580543e-01, -3.067645647749822e-02,  0.000000000000000e+00, -1.756592006992091e-01,  3.106440317816374e+01
s74         ,  1.535377236435878e+00,  1.502101227795059e+00,  1.802722448070792e+00,  0.000000000000000e+00, -2.492008469316470e-02,  7.018776946029758e+00
s75         ,  2.223324131252060e-01,  2.477954104669555e-02,  3.110342212911613e-01,  0.000000000000000e+00, -1.795533436956769e-01,  2.445213878217813e+01
s76         , -5.720277382811452e-01, -4.952009084148701e-01,  2.992944394222689e-01,  0.000000000000000e+00,  1.842545880608908e-02,  3.872445207901895e+01
s77         , -1.197863875151751e+00, -7.123042002284818e-01,  9.567302586189262e-01,  0.000000000000000e+00, -3.037842026807180e-03,  3.947508201305198e+01
s78         , -1.436625202734528e+00, -7.612867118061626e-01,  7.084783996648881e-01,  0.000000000000000e+00,  2.747967858061907e-02,  4.177687754153273e+01
s79         ,  4.409066269069510e-01,  7.833694417176453e-01,  7.494752720320904e-01,  0.000000000000000e+00,  7.832634511504244e-02,  2.271638776598131e+01
s80         ,  6.309139277294878e-01,  2.787318738038937e-01, -7.558011912277549e-02,  0.000000000000000e+00, -2.865350118939010e-02,  2.736079087952870e+01
s81         , -1.685326208098238e+00, -5.198361516379100e-01,  2.785228563145982e-01,  0.000000000000000e+00, -3.845866992930501e-02,  3.702196306525193e+01
s82         , -1.663665661245249e-01, -2.969192081114214e-01,  7.312982678702784e-01,  0.000000000000000e+00,  1.820306433793015e-02,  3.512691739554111e+01
s83         , -1.321966357459877e+00, -7.673880021422632e-01,  1.097114964764375e+00,  0.000000000000000e+00,  1.857893074638033e-02,  4.071046726586034e+01
s84         ,  1.425519064192979e+00,  1.419811997854983e-01, -4.896311067604021e-02,  2.319177212916512e-02,  5.347882866070613e-02,  3.481972465058006e+01
s85         , -6.984731689207798e-01, -5.359788200821431e-01,  4.624693582544183e-03,  0.000000000000000e+00, -8.310080002996516e-02,  3.618862098981784e+01
s86         , -2.932580333118892e-01, -4.339746603397909e-01,  2.299226831915787e-01,  0.000000000000000e+00, -1.867348931828320e-01,  3.054846579281356e+01
s87         ,  3.346071912195332e-02, -1.924293349054880e-01,  1.099008844478512e-01,  0.000000000000000e+00, -1.519201262087351e-02,  3.381396126497314e+01
s88         , -7.344698336486584e-02, -1.518709509117451e-01,  6.405385986496209e-01,  4.349110043222637e-03,  1.334564701862967e-03,  3.324725488445475e+01
s89         ,  2.903456543575506e-01,  5.856686839970098e-01,  5.728205203956879e-01,  0.000000000000000e+00,  1.317220184251488e-01,  2.770819321903674e+01
s90         ,  3.160753830639385e-01, -3.199722546358252e-03, -2.618273643079511e-02,  0.000000000000000e+00,  3.817497618747001e-03,  3.224495046921333e+01
s91         ,  4.911838748491691e-01,  1.373189625729580e+00,  2.026993357942912e+00,  0.000000000000000e+00,  4.800421880404987e-02,  1.094704288615001e+01
s92         , -8.899315452749768e-01, -1.304226240635893e+00,  1.373769232969288e+00,  0.000000000000000e+00, -1.069581074933497e-01,  4.277672900667467e+01
s93         ,  8.806558878772817e-01, -2.012249828281447e-01,  5.489114423481982e-01,  0.000000000000000e+00, -1.293794901492889e-01,  2.882962460711596e+01
s94         ,  2.174850994919374e-01,  6.510725433138065e-01, -1.086934328554120e-01,  4.095000000000000e-02, -1.735612690428595e-02,  2.753616062885555e+01
s95         , -7.665153489308597e-01, -1.145682829326279e+00,  1.252684327022273e+00,  0.000000000000000e+00,  4.971330122950937e-03,  4.498539133802525e+01
s96         ,  5.275622810365228e-01,  4.096192449302016e-02,  2.081228180642583e-02,  0.000000000000000e+00,  7.120710367779670e-03,  3.167051110411887e+01
s97         ,  2.030602111680013e+00,  1.273716295435947e+00,  1.939856039324842e+00,  0.000000000000000e+00,  1.010255559560225e-01,  1.441077505627750e+01
s98         , -9.469867286116609e-01, -6.575571512457681e-01,  3.253962860172364e-01,  0.000000000000000e+00, -1.208787885717524e-01,  3.576808998046594e+01
s99         , -9.198822372946849e-01, -1.662841007440709e+00,  2.508395111346232e+00,  0.000000000000000e+00, -8.857929017039712e-02,  4.588073902278285e+01
s100        , -4.843791818667553e-01, -3.089772638421531e-01, -8.162909087472449e-03,  0.000000000000000e+00, -1.088685894687253e-01,  3.221265605642576e+01
s101        , -2.042448773263304e-01,  2.905326187619428e-02,  3.050236044058341e-01,  0.000000000000000e+00, -2.783549937789082e-02,  2.995151931133752e+01
s102        , -5.164158759195604e-01, -1.794544829288199e+00,  3.406076251143087e+00,  0.000000000000000e+00, -3.305954752284347e-02,  4.778383999477786e+01
s103        ,  1.172650799800637e-01,  1.072380282999637e+00, -3.403546752068979e-01,  3.305555555555555e-02, -5.577181127736516e-02,  2.003251257242104e+01
s104        , -1.768695959917696e+00, -1.786632186792412e+00,  3.092792980721649e+00,  0.000000000000000e+00, -6.487659096760498e-02,  4.717820005063560e+01
s105        ,  5.247327840013729e-01,  1.604323168097470e-01,  4.990172133079637e-01,  0.000000000000000e+00,  3.601098284934251e-02,  3.010183706928408e+01
s106        ,  5.297962102782025e-01,  1.025547668310268e+00,  2.296269951905710e+00,  0.000000000000000e+00,  4.847092451593871e-03,  1.348781365745181e+01
s107        ,  1.497385912477808e-01, -9.212829855633684e-01,  2.468497708899900e+00,  0.000000000000000e+00,  3.036495981063803e-02,  4.031100392228280e+01
s108        ,  4.406641357796892e-01,  4.735783734379790e-01,  2.012027306906026e+00,  0.000000000000000e+00, -5.032873838055096e-02,  1.951778447983373e+01
s109        , -6.596772585897818e-01, -3.852198657714072e-01,  5.350213934369846e-02,  0.000000000000000e+00, -9.691587494450357e-03,  3.673449711080097e+01
s110        ,  1.094420195469493e+00,  5.226342888287530e-01, -5.955727881242354e-01,  0.000000000000000e+00,  1.947373942589631e-01,  3.333664502896254e+01
s111        ,  3.915962330096326e-01,  7.162752984465224e-01,  9.517121649676088e-01,  1.470588235294118e-02, -9.129841215537482e-02,  1.868692369879776e+01
s112        ,  8.365523515867515e-01,  5.007683318774356e-01,  2.466943194345186e+00,  0.000000000000000e+00, -1.171336407038922e-01,  1.574595376566878e+01
s113        , -1.291655352083360e-01,  1.599184242021010e-01, -1.732003770556173e-01,  0.000000000000000e+00, -9.884270838888576e-02,  2.660503187986086e+01
s114        ,  1.376602311009741e+00,  5.927891957900344e-01,  2.240678942456835e+00,  0.000000000000000e+00,  1.828469050540282e-02,  1.993297497417171e+01
s115        ,  2.854337653329592e+00,  7.874981346884355e-01,  1.646633426737393e+00,  0.000000000000000e+00,  7.118942550315577e-02,  2.049902934663614e+01
s116        , -4.031277243707178e-01, -1.785640428111321e-01,  1.347431015560488e+00,  0.000000000000000e+00, -1.466379350342228e-01,  2.620145188199989e+01
s117        , -1.548008576871541e+00, -9.396790624091946e-01,  9.372387471633857e-01,  0.000000000000000e+00, -1.924222192853661e-02,  4.199066867909266e+01
s118        , -1.376296935489929e+00, -1.099807318658919e+00,  8.401695007428365e-01,  0.000000000000000e+00, -5.822228772308922e-02,  4.293141453155096e+01
s119        ,  1.159776550977451e-01, -5.109711497557035e-02, -2.663393106731613e-01,  0.000000000000000e+00,  9.885661389616279e-02,  3.687279661744117e+01
s120        , -1.608916416404319e-01,  4.969227603989239e-01, -2.759613514935395e-01,  0.000000000000000e+00, -1.120039725625773e-01,  2.179685137709824e+01
s121        ,  3.197271174130288e-01,  8.890015845344239e-01,  2.119950435524490e-01,  0.000000000000000e+00,  6.658883019111358e-02,  2.200166602624423e+01
s122        , -1.530552753436365e+00, -7.030613553705911e-01,  2.947031690569526e-01,  0.000000000000000e+00, -8.368274788751065e-02,  3.780607499500059e+01
s123        , -1.233881263109963e+00, -1.395792120738752e+00,  1.296803395633300e+00,  0.000000000000000e+00, -9.493814147275809e-02,  4.461393919845897e+01
s124        , -5.427146006639550e-01,  1.790552002706591e-01,  3.955353788060677e-02,  0.000000000000000e+00,  1.114778303349343e-01,  3.358199331103940e+01
s125        ,  9.732454451545894e-01, -7.540787648285763e-02,  1.169287735009141e+00,  5.925044616299822e-02,  3.535112674642983e-02,  3.865868446806643e+01
s126        , -1.840471966312827e-01, -5.521489817279597e-01,  1.990418950377346e-01,  0.000000000000000e+00, -3.991442447421012e-02,  3.757294797814502e+01
s127        , -1.081994746251625e+00, -1.774507378212477e+00,  3.070332719797211e+00,  0.000000000000000e+00, -8.708086254909274e-02,  4.625084998420898e+01
s128        ,  4.539347974729817e-01,  7.870399946323701e-01,  1.607728163707775e+00,  0.000000000000000e+00, -9.454374834470586e-02,  1.453118954668504e+01
s129        , -9.281932508350824e-01, -7.441676214204622e-01,  5.368823200581375e-01,  0.000000000000000e+00, -8.823799820043138e-03,  4.058292461646615e+01
s130        , -7.213314288938638e-01,  9.919630042365823e-02,  2.133429006955978e+00,  0.000000000000000e+00, -1.869988338203971e-01,  1.931521423382157e+01
s131        , -2.205996399193568e-01, -2.058857533412306e-02,  1.982894684396192e-01,  0.000000000000000e+00,  1.970709731724071e-02,  3.258451718950951e+01
s132        , -1.239159936584262e+00, -5.870327543103886e-01,  2.930681502789812e-01,  0.000000000000000e+00, -1.654307544542313e-02,  3.869825002177662e+01
s133        , -3.218370754810609e-01, -5.342904519816902e-01,  4.251204451984574e-03,  0.000000000000000e+00, -1.927999394950019e-01,  3.215786555663066e+01
s134        , -1.004593496203065e+00, -9.513480792566928e-01, -6.986296667744642e-02,  0.000000000000000e+00, -2.458190369916332e-01,  3.600197444749836e+01
s135        ,  9.616883013837800e-01,  3.225602047627625e-01,  1.365990317487599e-01,  0.000000000000000e+00,  9.826954054493198e-02,  3.095834567435846e+01
